tmdb_id,title,original_title,original_language,release_year,release_date,runtime,status,genres,keywords,director,top_cast,tmdb_overview,tmdb_tagline,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,budget,revenue,production_companies,production_countries,spoken_languages,homepage
244403,Rudderless,Rudderless,en,2014.0,2014-10-17,105.0,Released,"Music, Drama, Comedy","father son relationship, rock band, grieving father",William H. Macy,"Billy Crudup, Anton Yelchin, Felicity Huffman, Selena Gomez, Laurence Fishburne","A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis.",The way back begins with a single chord.,7.4,105,10.619574,5000000.0,,"Unified Pictures, Amberdale Productions, Tee Rob Pictures",United States of America,English,
292481,Henry & Me,Henry & Me,en,2014.0,2014-08-18,67.0,Released,"Family, Animation","baseball, surrealism, children, new york yankees",Barrett Esposito,"Richard Gere, Luis Guzmán, Chazz Palminteri, Cyndi Lauper, Lucie Arnaz","Henry &amp; Me tells the courageous story of Jack (AUSTIN WILLIAMS), a brave young boy who is dealt a life changing blow. Low on confidence and filled with self-doubt, hope seems lost until a mysterious stranger named Henry (RICHARD GERE) appears. With the touch of his pin, Henry sweeps Jack away to a magical world where illness no longer exists and New York Yankee legends play forever. The incredible journey brings Jack face to face with Babe Ruth (CHAZZ PALMINTERI), Thurman Munson (PAUL SIMON), Lefty Gomez (LUIS GUZMAN) and Mickey Mantle (DAVID MANTLE) – who all teach Jack to face his fears and never give up. The movie climaxes at Yankee stadium, where Jack must test his newfound courage to save the season and find his way home. Featuring an all star-cast of unforgettable characters, Henry &amp; Me is heartwarming movie experience for the entire family with a message of hope… when life throws a curve… swing away!",,3.0,3,0.999655,5000000.0,,Henry & Me Productions,United States of America,English,
340816,Christmas Eve,Christmas Eve,en,2015.0,2015-12-04,95.0,Released,"Romance, Comedy","photographer, surgeon, orchestra, doctor, car accident, power outage, stuck in elevator, elevator, christmas",Mitch Davis,"Patrick Stewart, Cheryl Hines, Gary Cole, Jon Heder, James Roday","Hilarity, romance, and transcendence prevail after a power outage traps six different groups of New Yorkers inside elevators on Christmas Eve.",They'll be home for Christmas...if only in their dreams.,6.1,24,1.985243,,,Unstuck,United States of America,"Português, English",http://www.thestuckmovie.com/#menu
78814,We Have Your Husband,We Have Your Husband,en,2011.0,2011-11-12,89.0,Released,"TV Movie, Crime, Drama, Thriller",,Eric Bross,"Teri Polo, Esai Morales, Nicholas Gonzalez, Olivia d'Abo, William R. Moses","American-born Jayne Valseca, her husband Eduardo, the son of a legendary Mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful Mexico town. But in the summer of 2007, their peaceful life is turned into a real-life nightmare when Eduardo is ambushed and kidnapped by strangers. With kidnapping becoming a pervasive and lucrative business in Mexico, Jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. She's pushed to the limit to do everything she possibly can to raise the money necessary to bring Eduardo back alive. As Eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, Jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. The film is based on a true story from the book, We Have Your Husband: One Woman's Terrifying Story of a Kidnapping in Mexico.",,5.0,3,0.102003,,,"Johnson Production Group, Silver Screen Pictures",United States of America,English,
297596,Dying of the Light,Dying of the Light,en,2014.0,2014-12-04,94.0,Released,"Thriller, Drama","cia, retirement, espionage, terrorism",Paul Schrader,"Nicolas Cage, Anton Yelchin, Alexander Karim, Irène Jacob, Aymen Hamdouchi","Evan Lake, a veteran CIA agent, has been ordered to retire. But when his protégé uncovers evidence that Lake's nemesis, the terrorist Banir, has resurfaced, Lake goes rogue, embarking on a perilous, intercontinental mission to eliminate his sworn enemy.",,4.5,118,10.48009,15000000.0,,"TinRes Entertainment, Over Under Media","Bahamas, United States of America","العربية, English, Română",
299552,Born Of War,Born Of War,en,2013.0,2013-12-05,109.0,Released,"Action, Thriller, War","gun, oil, secret service, woman director, mina",Vicky Jewson,"James Frain, Sofia Black-D'Elia, Lydia Leonard, Joey Ansah, Michael Maloney","Mina, a young college student, has her life ripped away after her family is killed. When she finds out their murder was part of a botched kidnapping to return her to her real father—a terrorist in the middle east.",,4.1,7,1.136568,,,"Jewson Film, Born of War","Cyprus, Jordan, United Kingdom",English,
11935,Capricorn One,Capricorn One,en,1977.0,1977-12-10,123.0,Released,"Drama, Action, Thriller, Science Fiction","helicopter, nasa, texas, spacecraft, beguilement, crop duster, conspiracy, escape, astronaut, desert, mission to mars, investigative reporter, launchpad",Peter Hyams,"Elliott Gould, James Brolin, Brenda Vaccaro, Sam Waterston, O.J. Simpson","In order to protect the reputation of the American space program, a team of scientists stages a phony Mars landing. Willingly participating in the deception are a trio of well-meaning astronauts, who become liabilities when their space capsule is reported lost on re-entry. Now, with the help of a crusading reporter,they must battle a sinister conspiracy that will stop at nothing to keep the truth",The mission was a sham. The murders were real.,6.4,131,11.095219,5000000.0,,"Associated General Films, Incorporated Television Company (ITC)","United Kingdom, United States of America",English,
113406,Should've Been Romeo,Should've Been Romeo,en,2012.0,2012-04-28,0.0,Released,"Comedy, Drama",,Marcia Bennett,"Paul Ben-Victor, Ed Asner, Jordenn Thompson, Carol Kane, Michael Rapaport","A self-centered, middle-aged pitchman for a potato chip company loses his job and his livelihood just as his octogenarian grandfather is dropped on his doorstep unexpectedly by his mother on her way to a singles cruise.",Even Shakespeare didn't see this one coming.,0.0,0,0.40703,,,Phillybrook Films,United States of America,English,http://www.romeothemovie.com/
447027,Running Forever,Running Forever,en,2015.0,2015-10-27,88.0,Released,Family,,,,"After being estranged since her mother's death in the 9/11 attacks, both daughter and father must work together to re-establish their relationship. When the difficulty nearly consumes them both, a bond with a beautiful horse that has also gone through its own tragic loss brings Taylor Sims, back to what is important - family, friendship and faith. With help from the community and from above, they repair the pieces of their lives and learn to stop running, forever.",,0.0,0,0.028756,,,New Kingdom Pictures,United States of America,,
290825,Yoga Hosers,Yoga Hosers,en,2016.0,2016-07-08,88.0,Released,"Comedy, Fantasy, Horror, Thriller","canada, nazis, sequel, spin off, ancient evil",Kevin Smith,"Lily-Rose Depp, Harley Quinn Smith, Justin Long, Austin Butler, Adam Brody",Two teenage yoga enthusiasts team up with a legendary man-hunter to battle with an ancient evil presence that is threatening their major party plans.,Do your 'wurst...,4.7,102,8.618793,5000000.0,,"Invincible Pictures Corp., Abbolita Productions, Destro Films",United States of America,"English, Français, Deutsch",http://www.yogahosers.com/
361159,Navy Seals vs. Zombies,Navy Seals vs. Zombies,en,2015.0,2015-10-08,97.0,Released,"Horror, Action","louisiana, navy seal, zombie, violence, infected, walking dead, baton rouge",Stanton Barrett,"Ed Quinn, Michael Dudikoff, Rick Fox, Chad ""Gunner"" Lail, Molly Hagan","A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",,3.5,36,2.394613,,,"Hollywood Media Bridge, Throne Productions",United States of America,English,
12555,I Served the King of England,Obsluhoval jsem anglického krále,cs,2006.0,2006-12-19,120.0,Released,"Comedy, Drama","expensive restaurant, luxury, adolf hitler, prague, sudetendeutsch, little boy, nazi germany",Jiří Menzel,"Ivan Barnev, Oldřich Kaiser, Julia Jentsch, Marián Labuda, Martin Huba","Jan Dítě has been released from a Czech prison just before the very end of his 15-year sentence. Settling in a town near the border, he occupies his time with rebuilding a deserted house, and recalling his past. His main wish in life was to be a millionaire. Jan begins his career as a frankfurter vendor, and slowly learns the power of money and the influence it exerts over people.",,7.0,22,2.387463,,,,"Czech Republic, Slovakia","Polski, Český",http://www.anglickykral.cz/
31175,Soul Kitchen,Soul Kitchen,de,2009.0,2009-09-09,99.0,Released,"Drama, Comedy",,Fatih Akin,"Adam Bousdoukos, Birol Ünel, Moritz Bleibtreu, Wotan Wilke Möhring, Dorka Gryllus","SOUL KITCHEN film centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack.",,7.1,116,5.461487,5000000.0,17872796.0,"Corazón International, Biograf Jan Svěrák",Germany,"Deutsch, ελληνικά",http://www.soul-kitchen-film.com/?l=en
12498,Sling Blade,Sling Blade,en,1996.0,1996-08-30,135.0,Released,Drama,"independent film, repair shop, southern, death threat, story, religious art, father figure",Billy Bob Thornton,"Billy Bob Thornton, Dwight Yoakam, J. T. Walsh, John Ritter, Lucas Black","Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",A simple man. A difficult choice.,7.4,231,14.805264,1000000.0,24475416.0,Miramax Films,United States of America,English,
77949,The Awakening,The Awakening,en,2011.0,2011-08-17,107.0,Released,"Horror, Thriller","suicide, england, classroom, investigation, supernatural, murder, children, haunting, teacher, author, fear, estate, con, discovery, ghost",Nick Murphy ,"Rebecca Hall, Dominic West, Imelda Staunton, Isaac Hempstead-Wright, Lucy Cohu",1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.,Sometimes dead does not mean gone.,6.3,458,25.30216,4798235.0,209696.0,"BBC Films, Studio Canal, Creative Scotland",United Kingdom,"Français, English",
1690,Hostel,Hostel,en,2005.0,2005-01-06,94.0,Released,Horror,"bathroom, sex, amsterdam, europe, brothel, slovakia, backpacker, horror, gore, blood, torture, business card, doberman, hostel, surgery",Eli Roth,"Jay Hernandez, Derek Richardson, Eythor Gudjonsson, Barbara Nedeljakova, Jana Kaderabkova","Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",Welcome To Your Worst Nightmare,5.7,887,38.83192,4800000.0,80578934.0,"International Production Company, Raw Nerve, Lionsgate",United States of America,English,http://www.hostelfilm.com/
8435,A Cock and Bull Story,A Cock and Bull Story,en,2005.0,2005-07-17,94.0,Released,"Comedy, Drama","adaptation, film in a film",Michael Winterbottom,"Steve Coogan, Rob Brydon, Keeley Hawes, Shirley Henderson, Raymond Waring","Steve Coogan, an arrogant actor with low self-esteem and a complicated love life, is playing the eponymous role in an adaptation of ""The Life and Opinions of Tristram Shandy, Gentleman"" being filmed at a stately home. He constantly spars with actor Rob Brydon, who is playing Uncle Toby and believes his role to be of equal importance to Coogan's.",Because everyone loves an accurate period piece.,6.2,43,3.500741,,,"Revolution Films, BBC Films, Baby Cow Productions",United Kingdom,English,http://www.tristramshandymovie.com/
64720,Take Shelter,Take Shelter,en,2011.0,2011-11-25,120.0,Released,"Thriller, Drama","shelter, end of the world, sanity, apocalypse",Jeff Nichols,"Michael Shannon, Jessica Chastain, Katy Mixon, Shea Whigham, Ray McKinnon","Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",,7.1,471,19.807295,5000000.0,3099314.0,"Hydraulx, REI Capital, Grove Hill Productions",United States of America,English,http://www.sonyclassics.com/takeshelter/
49365,Lady in White,Lady in White,en,1988.0,1988-04-22,112.0,Released,"Horror, Thriller","small town, boy, murder, maniac, ghost, the sixties",Frank LaLoggia,"Lukas Haas, Len Cariou, Alex Rocco, Katherine Helmond, Jason Presson","Locked in a school closet during Halloween 1962, young Frank witnesses the ghost of a young girl and the man who murdered her years ago. Shortly afterward he finds himself stalked by the killer and is soon drawn to an old house where a mysterious Lady In White lives. As he discovers the secret of the woman he soon finds that the killer may be someone close to him.","The year is 1962. The place is Willowpoint Falls. Nobody talks about what happened in the school cloakroom 10 years ago. Now, in the dead of night, Frankie Scarlatti is going to find out why.",6.3,25,1.435742,,,New Sky Communications Inc.,United States of America,English,
11404,Driving Lessons,Driving Lessons,en,2006.0,2006-04-30,98.0,Released,"Drama, Comedy","auto, autoritian education, independent film, teacher",Jeremy Brock,"Laura Linney, Rupert Grint, Julie Walters, Michelle Duncan, Oliver Milburn","A shy teenage boy trying to escape the influence of his domineering mother, has his world changed when he begins to work for a retired actress.",,6.3,47,7.667888,,,,United Kingdom,English,
300706,Let's Kill Ward's Wife,Let's Kill Ward's Wife,en,2014.0,2014-12-23,81.0,Released,Comedy,"wife murder, murder plot",Scott Foley,"Patrick Wilson, Scott Foley, Amy Acker, Donald Faison, Dagmara Domińczyk","Everyone hates Ward’s wife and wants her dead, Ward (Donald Faison) most of all. But when his friends’ murderous fantasies turn into an (accidental) reality, they have to deal with a whole new set of problems — like how to dispose of the body and still make their 3 p.m. tee time. Scott Foley's directorial debut, also starring Foley, Patrick Wilson, Amy Acker, and Nicolette Sheridan, is a blackly comic caper about helping a friend out of a bad relationship by any means necessary.",Real Friends Do the Dirty Work.,5.5,76,8.496364,5000000.0,,Lost Rhino Films,United States of America,English,
16337,The Texas Chainsaw Massacre 2,The Texas Chainsaw Massacre 2,en,1986.0,1986-08-22,101.0,Released,Horror,"hammer, gore, slasher, chainsaw, b horror",Tobe Hooper,"Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley, Bill Johnson",A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,After a decade of silence... The buzzz is back!,5.9,139,9.617777,4700000.0,8025872.0,Cannon Films,United States of America,English,
11577,Pat Garrett & Billy the Kid,Pat Garrett & Billy the Kid,en,1973.0,1973-05-23,106.0,Released,Western,"sheriff, aging, billy the kid, lawlessness, gun battle, gore, breast, old friends, flogging, man slaps a woman, pat garrett, manhunt",Sam Peckinpah,"James Coburn, Kris Kristofferson, Richard Jaeckel, Katy Jurado, Chill Wills",An aging Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons--his sole purpose being to bring down his old friend Billy the Kid.,Best of enemies. Deadliest of friends.,7.2,65,4.495256,4638783.0,11000000.0,Metro-Goldwyn-Mayer (MGM),United States of America,English,
77987,Only God Forgives,Only God Forgives,en,2013.0,2013-05-30,90.0,Released,"Drama, Thriller, Crime","bangkok, suicidal, arthouse, neo-noir, drug trafficker, very little dialogue, emasculation",Nicolas Winding Refn,"Ryan Gosling, Kristin Scott Thomas, Gordon Brown, Tom Burke, Vithaya Pansringarm","Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Jenna to find and kill the individual responsible for his brother's recent death.",Time to Meet The Devil,5.6,862,35.754865,4800000.0,10337387.0,"Gaumont, Wild Bunch, Bold Films","France, Denmark, Sweden, Thailand, United States of America","English, ภาษาไทย",
40185,Camping Sauvage,Camping Sauvage,fr,2005.0,2005-10-13,80.0,Released,"Drama, Romance",,Christophe Ali,"Denis Lavant, Isild Le Besco, Pascal Bongard, Jean-Michel Guerin, Martine Demaret","Un camping au bord d'un lac pendant les vacances d'été. Camille, 17 ans, y traîne son ennui coincée entre ses parents et son petit ami. Elle rencontre Blaise, la quarantaine, tout juste embauché comme moniteur de voile. Camille et Blaise connaissent tous deux ce même mal de vivre qui les rapproche et les éloigne des autres. Mais leur complicité alimente la rumeur d'une liaison qui exaspère leur entourage et déchaîne les passions. Ils se lancent alors à corps perdus dans une dangereuse histoire d'amour...",,4.8,4,0.20323,,,,France,Français,
68202,Without Men,Without Men,en,2011.0,2011-06-29,83.0,Released,"Comedy, Romance",woman director,Gabriela Tagliavini,"Eva Longoria, Christian Slater, Oscar Nunez, Kate del Castillo, Mónica Huarte",The women of a remote Latin American town are forced to pick up the pieces and remake their world when all the town's men are forcibly recruited by communist guerrillas.,,4.6,8,0.28076,4.0,,,United States of America,English,
8981,Dear Frankie,Dear Frankie,en,2004.0,2004-05-18,105.0,Released,"Drama, Family","scotland, father son relationship, single parent, loss of father, violent father, letter, ship, father, little boy, independent film, deaf, woman director",Shona Auerbach,"Gerard Butler, Emily Mortimer, Jack McElhone, Sharon Small, Katy Murphy","Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",,7.0,46,3.11319,,,"Scottish Screen, Pathé Pictures International, UK Film Council",United Kingdom,English,
10914,All Hat,All Hat,en,2007.0,2007-09-11,89.0,Released,"Action, Comedy, Drama, Western","indian territory, horse, ranch, stetson, urbanisierung, best friend",Leonard Farlinger,"Rachael Leigh Cook, Luke Kirby, Keith Carradine, Lisa Ray, Graham Greene","An ex-con returns to his rural Ontario roots and outwits a corrupt and wealthy thoroughbred owner trying to take over a slew of local farms. Ray Dokes, a charming ex-ballplayer, returns from jail to discover the rural landscape of his childhood transformed by urban development. Determined to stay out of trouble, Ray heads to the farm of his old friend Pete Culpepper, a crusty Texas cowboy who trains losing racehorses and whose debts are growing faster than his corn.",,1.0,1,0.137535,,,New Real Films,"Canada, United Kingdom, United States of America",English,http://allhatthemovie.com/
50848,The Names of Love,Le Nom des gens,fr,2010.0,2010-11-24,100.0,Released,"Drama, Comedy, Romance","female nudity, political, voting results",Michel Leclerc,"Jacques Gamblin, Sara Forestier, Zinedine Soualem, Jacques Boudet, Carole Franck","Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people are concerned. Generally, it works pretty well. Until the day she meets Arthur Martin, a discreet forty-something who doesn't like taking risks. She imagines that with a name like that, he's got to be slightly fascist. But names are deceitful and appearances deceiving..","Make Love, Not War",7.3,93,6.368933,4600000.0,,"Canal+, TPS Star, Delante Films",France,Français,http://www.namesoflovemovie.com/
166624,Treading Water,Treading Water,en,2013.0,2013-09-13,92.0,Released,"Drama, Comedy","fish, boy, parenting, first love, troubled childhood, child psychologist, woman director, synchronized swimming, self acceptance, parental advisor",Analeine Cal y Mayor,"Douglas Smith, Zoë Kravitz, Ariadna Gil, Don McKellar, Kim Ly","At first glance, Mica seems a perfectly normal boy. But first glances can often be deceiving... For one, Mica's house is now a museum honouring Guillermo Garibai, the legendary Mexican crooner. Mica spends most of his time there, giving guided tours to aging Garibai fans. But stranger still, Mica smells. He smells like fish. Numerous doctors, his life-long therapist and even his own parents are at a loss. No one wants to be Mica's friend. Girls won't talk to him. His life appears pointless, uneventful, doomed. That is, until Laura walks into it.",Mica is a perfectly normal boy. Well he would be if he didn't smell of fish.,5.6,6,0.217538,4700000.0,,"Rhombus Media, Mecanismo Films, Redrum","Canada, Mexico",English,
10822,Savage Grace,Savage Grace,en,2007.0,2007-05-18,97.0,Released,Drama,"mother, sex, adultery, nudity, scandal, son, love, murder, true, teenager, gay man, incest, socialite",Tom Kalin,"Julianne Moore, Stephen Dillane, Eddie Redmayne, Elena Anaya, Hugh Dancy","This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland and her only son, Antony. Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland, dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy.",Truth is more shocking than fiction.,5.7,60,3.531877,4600000.0,,"Celluloid Dreams, Killer Films, John Wells Productions","United States of America, Spain, France",English,
10844,Out of the Blue,Out of the Blue,en,2006.0,2006-10-12,103.0,Released,Drama,"new zealand, gun rampage, police, independent film, neighbor, person running amok",Robert Sarkies,"Karl Urban, Tandi Wright, Simon Ferry, Matthew Sunderland, Lois Lawn","Ordinary people find extraordinary courage in the face of madness. On 13–14 November 1990 that madness came to Aramoana, a small New Zealand seaside town, in the form of a lone gunman with a high-powered semi-automatic rifle. As he stalked his victims the terrified and confused residents were trapped for 24 hours while a handful of under-resourced and under-armed local policemen risked their lives trying to find him and save the survivors. Based on true events.",The true story of a small town massacre,5.9,18,0.706355,,,,New Zealand,English,
9336,Police Academy,Police Academy,en,1984.0,1984-03-22,96.0,Released,"Comedy, Crime","trainer, recruit, shenanigan, police academy",Hugh Wilson,"Steve Guttenberg, Kim Cattrall, G. W. Bailey, Bubba Smith, Donovan Scott","New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",What an Institution!,6.5,602,15.002502,4500000.0,146198896.0,"Warner Bros., The Ladd Company",United States of America,English,
5689,The Blue Lagoon,The Blue Lagoon,en,1980.0,1980-07-05,104.0,Released,"Romance, Adventure, Drama","sexual identity, shipwreck, lovers, stranded, marooned, pacific island, teenager, deserted island, tropical island, lost at sea",Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels, Jeffrey Kleiser","Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",A sensuous story of natural love.,5.8,408,22.585384,4500000.0,58853106.0,Columbia Pictures Corporation,United States of America,English,
712,Four Weddings and a Funeral,Four Weddings and a Funeral,en,1994.0,1994-03-09,117.0,Released,"Comedy, Drama, Romance","upper class, love at first sight, wedding vows, marriage proposal, yuppie, love of one's life, lone wolf, snob, witness, bride, bridegroom, bridesmaid, funeral, clumsy fellow, friendship",Mike Newell,"Hugh Grant, Andie MacDowell, James Fleet, Simon Callow, John Hannah",Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,Five good reasons to stay single.,6.6,632,29.834065,6000000.0,254700832.0,"Channel Four Films, PolyGram Filmed Entertainment, Working Title Films",United Kingdom,English,http://workingtitlefilms.com/film.php?filmID=59
13342,Fast Times at Ridgemont High,Fast Times at Ridgemont High,en,1982.0,1982-08-13,90.0,Released,Comedy,"sex, based on novel, nudity, friendship, high school, shopping mall, bikini, bong, teacher, coming of age, marijuana, loss of virginity, drug humor, teen movie, rock 'n' roll",Amy Heckerling,"Sean Penn, Jennifer Jason Leigh, Judge Reinhold, Phoebe Cates, Brian Backer","Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.","Fast Cars, Fast Girls, Fast Carrots...Fast Carrots?",7.0,322,20.403344,4500000.0,27092880.0,"Universal Pictures, Refugee Films",United States of America,English,
10339,Moby Dick,Moby Dick,en,1956.0,1956-06-27,116.0,Released,"Adventure, Drama","based on novel, captain, boat, obsession, shipwreck, stroke of fate, whale, walrus, revenge",John Huston,"Gregory Peck, Richard Basehart, Leo Genn, James Robertson Justice, Harry Andrews","In 1841, young Ishmael signs up for service abroad the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.","From the immortal adventure classic...of whaling men, their ships, and the sea!",6.9,89,5.224593,4500000.0,10400000.0,"Warner Bros., Moulin Productions Inc.",United States of America,English,
1429,25th Hour,25th Hour,en,2002.0,2002-12-16,135.0,Released,"Crime, Drama","prison, prisoner, dream, drug dealer, nightclub, american dream, male friendship, melancholy, girlfriend, friendship, aftercreditsstinger",Spike Lee,"Edward Norton, Philip Seymour Hoffman, Barry Pepper, Rosario Dawson, Anna Paquin","The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",This life was so close to never happening.,7.2,629,30.196039,15000000.0,13060843.0,"40 Acres & A Mule Filmworks, Touchstone Pictures",United States of America,English,
9303,Bound,Bound,en,1996.0,1996-09-13,108.0,Released,"Crime, Drama, Romance, Thriller","prison, women's prison, suspense, mafia, lesbian, gangster, ex-con, woman director",Lilly Wachowski,"Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P. Ryan, Christopher Meloni","Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.","In their world, you can't buy freedom, but you can steal it.",6.9,198,15.359952,4500000.0,7011317.0,"Dino De Laurentiis Company, Spelling Films",United States of America,English,
641,Requiem for a Dream,Requiem for a Dream,en,2000.0,2000-10-27,102.0,Released,"Crime, Drama","drug addiction, junkie, heroin, speed, diet, unsociability, illegal prostitution",Darren Aronofsky,"Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans, Christopher McDonald",The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,,7.9,2443,11.573034,4500000.0,7390108.0,Artisan Entertainment,United States of America,English,http://www.requiemforadream.com/
27686,State Fair,State Fair,en,1945.0,1945-08-29,96.0,Released,"Music, Romance",state fair,Walter Lang,"Jeanne Crain, Dana Andrews, Dick Haymes, Vivian Blaine, Charles Winninger","During their annual visit to the Iowa State Fair, the Frake family enjoy many adventures. Proud patriarch Abel (Charles Winninger) has high hopes for his champion swine Blueboy; and his wife Melissa (Fay Bainter) enters the mincemeat and pickles contest...with hilarious results.",,6.2,19,1.847822,,,Twentieth Century Fox Film Corporation,United States of America,English,
65749,Tango,"Tango, no me dejes nunca",es,1998.0,1998-02-12,115.0,Released,"Drama, Foreign, Romance","dancer, tango, musical, love",Carlos Saura,"Miguel Ángel Solá, Cecilia Narova, Mía Maestro, Juan Carlos Copes",A dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made. 1998 Oscar Nominee Best Foreign Language Film.,Tango: do not ever leave me,6.8,6,0.425551,,,Adela Pictures,"Argentina, Spain",Español,
6106,Salvador,Salvador,en,1986.0,1986-04-23,123.0,Released,Drama,"civil war, dictator, journalist, guerrilla, loss of lover, revolution, war correspondent, civil rights movement , picture journalist, el salvador, dictatorship",Oliver Stone,"James Woods, Jim Belushi, Michael Murphy, John Savage, Tony Plana",A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,Based on a true story.,7.0,71,3.819796,4500000.0,,Hemdale Film,"United Kingdom, United States of America","English, Español",
252680,Moms' Night Out,Moms' Night Out,en,2014.0,2014-03-25,98.0,Released,Comedy,"wife husband relationship, stress, children, mother daughter relationship, parenthood, parenting, parent child relationship, duringcreditsstinger",Jon Erwin,"Sarah Drew, Sean Astin, Patricia Heaton, Logan White, Robert Amaya ","Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",What could go wrong?,5.5,121,10.274542,5000000.0,10429707.0,"TriStar Pictures, Provident Films, Pure Flix Entertainment",United States of America,English,http://www.momsnightoutmovie.com/
